Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,TimeSpent_minutes,buyDrinks,TotalSpent_RM,latitude,longitude,Num_of_Baskets,City,State,Postcode,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,Formatted_Date,Datetime
06/02/2016,3:58:40,chinese,male,fat,52.0,no,baby,big,orange,casual,grey,long sleeve,blue_jeans,short,blankets,4,9,yes,44.0,4.0,20.0,3.092080643,101.6499704,1.0,Petaling Jaya,Selangor,46990,25.8,25.8,24.9,94.71,0.0,0,,0.0,0.0,,2.3,176.0,,89.0,6.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2016-02-06,2016-02-06 03:58:40
28/12/2015,5:53:04,foreigner ,male,fat,32.0,no,toddler ,small,green,traditional,blue,short_sleeve,blue_jeans,short,clothes,5,9,yes,43.0,1.0,21.0,3.127281434,101.6800261,1.0,Kuala Lumpur,Kuala Lumpur,59000,25.1,25.1,23.9,93.46,0.0,0,,0.0,0.0,,0.4,356.0,1012.8,89.0,6.4,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-12-28,2015-12-28 05:53:04
30/01/2016,23:32:55,indian,female,thin,36.0,no,toddler ,small,white,formal,brown,long sleeve,blue  ,short,clothes,4,10,no,18.0,4.0,9.0,3.084605696,101.6974231,3.0,Kuala Lumpur,Kuala Lumpur,57100,27.9,32.6,25.1,85.11,0.0,0,,0.0,0.0,,3.3,8.0,1011.4,88.1,10.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2016-01-30,2016-01-30 23:32:55
16/12/2015,11:43:02,foreigner ,female,moderate,37.0,yes,toddler,small,yellow,casual,pink,long sleeve,blue ,short,clothes,5,9,no,33.0,0.0,16.0,3.100071793,101.641431,3.0,Petaling Jaya,Selangor,46050,29.7,34.8,24.2,72.49,0.0,0,,0.0,0.0,,5.4,239.0,1013.7,89.0,9.9,291.1,1.0,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-12-16,2015-12-16 11:43:02
04/01/2016,23:28:45,indian,male,fat,38.0,no,young,small,green,formal,blue,long sleeve,pink,short,blankets,4,9,no,43.0,4.0,18.0,3.077664221,101.6698648,1.0,Kuala Lumpur,Kuala Lumpur,58200,25.4,25.4,24.2,93.18,0.0,0,,0.0,0.0,,2.0,247.0,1014.6,89.0,10.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2016-01-04,2016-01-04 23:28:45
20/01/2016,15:58:27,malay,male,thin,48.0,yes,toddler,big,orange,casual,pink,long sleeve,blue ,short,clothes,3,9,no,17.0,1.0,21.0,3.072150607,101.6851996,3.0,Kuala Lumpur,Kuala Lumpur,57000,34.8,38.5,21.2,45.07,0.0,0,,0.0,0.0,,5.8,9.0,,89.0,10.0,447.4,1.6,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2016-01-20,2016-01-20 15:58:27
14/01/2016,13:42:40,indian,male,thin,28.0,no,toddler,small,yellow,formal,white,short_sleeve,blue  ,long,clothes,6,7,yes,60.0,5.0,10.0,3.080871739,101.6817922,2.0,Kuala Lumpur,Kuala Lumpur,58200,33.2,39.3,23.8,58.24,0.0,0,,0.0,0.0,,7.8,236.0,,89.0,10.0,866.0,3.1,9,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2016-01-14,2016-01-14 13:42:40
23/02/2016,2:25:14,malay,male,moderate,30.0,yes,toddler,big,purple,traditional,black ,long sleeve,red,long,blankets,3,9,yes,19.0,2.0,16.0,3.067182734,101.6506987,1.0,Subang Jaya,Selangor,47180,26.1,26.1,23.7,86.38,0.353,100,rain,0.0,0.0,,2.2,352.0,1013.8,89.0,5.6,0.0,,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK",2016-02-23,2016-02-23 02:25:14
22/01/2016,6:53:11,indian,male,fat,51.0,no,no_kids,big,orange,casual,grey,long sleeve,orange,short,blankets,6,9,yes,52.0,3.0,15.0,3.090240493,101.6467459,2.0,Petaling Jaya,Selangor,46000,25.9,25.9,23.0,83.98,0.0,0,,0.0,0.0,,3.3,312.0,,89.0,8.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2016-01-22,2016-01-22 06:53:11
26/12/2015,22:01:18,foreigner ,male,fat,34.0,yes,young,small,grey,traditional,yellow,short_sleeve,blue ,short,clothes,4,8,yes,47.0,2.0,16.0,3.138146143,101.6567343,1.0,Kuala Lumpur,Kuala Lumpur,50490,28.0,31.8,23.9,78.27,0.0,0,,0.0,0.0,,2.2,91.0,,89.0,9.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-12-26,2015-12-26 22:01:18
14/02/2016,15:49:38,chinese,male,moderate,42.0,no,toddler,small,orange,traditional,pink,long sleeve,grey,short,blankets,3,7,yes,50.0,1.0,14.0,3.131965109,101.6881767,1.0,Kuala Lumpur,Kuala Lumpur,50470,33.7,39.3,23.3,54.92,0.0,0,,0.0,0.0,,5.9,157.0,,89.0,10.0,417.3,1.5,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2016-02-14,2016-02-14 15:49:38
14/01/2016,2:53:53,chinese,female,moderate,24.0,yes,young,big,red,traditional,orange,long sleeve,black,short,blankets,6,8,no,38.0,0.0,10.0,3.136327385,101.7036869,2.0,Kuala Lumpur,Kuala Lumpur,50150,27.1,30.8,24.7,86.8,6.918,100,rain,0.0,0.0,,4.3,332.0,1010.2,89.0,6.5,0.0,,0,,"Rain, Partially cloudy",rain,"48647099999,48650099999,WMSA,WMKK",2016-01-14,2016-01-14 02:53:53
20/02/2016,21:54:43,chinese,male,moderate,58.0,no,young,small,brown,formal,green,short_sleeve,blue,long,blankets,6,7,no,50.0,2.0,21.0,3.130506377,101.6806616,1.0,Kuala Lumpur,Kuala Lumpur,50470,26.0,26.0,24.0,88.76,0.0,0,,0.0,0.0,,2.0,51.0,,89.0,9.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2016-02-20,2016-02-20 21:54:43
06/12/2015,12:30:30,chinese,female,fat,29.0,yes,toddler ,small,blue,traditional,brown,long sleeve,yellow,long,blankets,3,7,yes,47.0,4.0,12.0,3.136770039,101.6531913,3.0,Kuala Lumpur,Kuala Lumpur,46350,32.0,36.9,23.1,59.28,0.0,0,,0.0,0.0,,5.4,183.0,,89.0,10.0,667.3,2.4,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-12-06,2015-12-06 12:30:30
22/02/2016,6:33:22,chinese,female,moderate,58.0,yes,toddler,small,red,casual,grey,short_sleeve,white,short,clothes,3,10,yes,19.0,3.0,9.0,3.099584193,101.6947342,2.0,Kuala Lumpur,Kuala Lumpur,58100,24.1,24.1,21.8,87.0,0.0,0,,0.0,0.0,,2.9,8.0,,89.0,6.6,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2016-02-22,2016-02-22 06:33:22
10/02/2016,16:53:49,malay,female,fat,40.0,yes,baby,big,purple,formal,black ,short_sleeve,blue_jeans,long,clothes,4,7,yes,58.0,2.0,15.0,3.1017201,101.7094948,1.0,Kuala Lumpur,Kuala Lumpur,51020,31.8,36.4,22.8,59.0,0.0,0,,0.0,0.0,,8.2,138.0,,89.0,10.0,212.8,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2016-02-10,2016-02-10 16:53:49
07/02/2016,12:47:27,indian,male,fat,30.0,yes,no_kids,small,black,casual,green,long sleeve,orange,short,blankets,5,7,yes,52.0,3.0,12.0,3.119905892,101.6549585,1.0,Kuala Lumpur,Kuala Lumpur,50603,30.9,34.4,22.1,59.57,0.0,0,,0.0,0.0,,16.8,51.0,,89.0,10.0,745.3,2.7,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2016-02-07,2016-02-07 12:47:27
01/03/2016,10:02:21,malay,male,fat,41.0,yes,young,small,green,casual,grey,long sleeve,green,short,clothes,5,9,yes,24.0,5.0,7.0,3.125606146,101.7020929,3.0,Kuala Lumpur,Kuala Lumpur,55200,30.0,33.2,21.9,61.75,0.0,0,,0.0,0.0,,6.0,76.0,,89.0,10.0,746.8,2.7,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2016-03-01,2016-03-01 10:02:21
02/01/2016,17:34:32,foreigner ,male,moderate,33.0,yes,young,small,white,casual,brown,long sleeve,blue  ,short,clothes,3,8,no,22.0,4.0,13.0,3.105792753,101.7092262,3.0,Kuala Lumpur,Kuala Lumpur,51020,31.0,35.4,23.0,62.52,0.0,0,,0.0,0.0,35.3,15.0,268.0,1011.3,89.0,12.6,220.3,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2016-01-02,2016-01-02 17:34:32
11/01/2016,8:03:25,foreigner ,female,moderate,22.0,no,baby,big,brown,casual,black ,short_sleeve,blue  ,long,blankets,5,10,yes,25.0,3.0,12.0,3.105536784,101.6941809,1.0,Kuala Lumpur,Kuala Lumpur,58100,25.0,25.0,23.6,91.64,0.0,0,,0.0,0.0,,0.0,0.0,1012.5,88.3,6.7,213.6,0.8,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2016-01-11,2016-01-11 08:03:25
21/02/2016,20:10:57,foreigner ,female,moderate,36.0,no,toddler,big,blue,casual,black,short_sleeve,blue,long,clothes,3,9,yes,27.0,1.0,20.0,3.090101888,101.6572058,3.0,Petaling Jaya,Selangor,46000,29.0,32.1,22.1,66.32,0.0,0,,0.0,0.0,,7.3,260.0,1012.5,89.0,10.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2016-02-21,2016-02-21 20:10:57
30/12/2015,14:37:36,malay,male,fat,54.0,no,toddler,big,pink,casual,purple,long sleeve,pink,long,clothes,6,9,no,24.0,3.0,7.0,3.123592948,101.6540322,1.0,Kuala Lumpur,Kuala Lumpur,50603,33.1,34.8,19.0,43.19,0.0,0,,0.0,0.0,,9.5,60.0,1012.1,88.6,13.8,880.5,3.2,9,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-12-30,2015-12-30 14:37:36
14/12/2015,23:33:31,foreigner ,male,thin,53.0,no,baby,small,grey,traditional,purple,short_sleeve,blue,short,clothes,3,10,yes,45.0,2.0,20.0,3.087180729,101.6661596,3.0,Kuala Lumpur,Kuala Lumpur,58000,24.7,24.7,23.7,94.03,0.0,0,,0.0,0.0,,10.0,313.0,1012.5,89.0,7.4,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-12-14,2015-12-14 23:33:31
10/12/2015,18:27:24,foreigner ,male,thin,59.0,yes,young,small,blue,casual,red,short_sleeve,pink,short,clothes,6,10,no,38.0,0.0,14.0,3.111991483,101.6643618,1.0,Kuala Lumpur,Kuala Lumpur,59200,26.0,26.0,25.0,94.23,0.0,0,,0.0,0.0,,3.8,163.0,,89.0,9.0,59.2,0.2,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-12-10,2015-12-10 18:27:24
24/01/2016,3:19:42,chinese,male,moderate,30.0,no,no_kids,big,purple,formal,pink,short_sleeve,black ,short,blankets,6,9,yes,48.0,5.0,13.0,3.089875811,101.6713394,3.0,Kuala Lumpur,Kuala Lumpur,58200,25.1,25.1,23.1,88.69,0.0,0,,0.0,0.0,,3.2,295.0,,89.0,8.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2016-01-24,2016-01-24 03:19:42
09/12/2015,13:03:36,indian,male,thin,46.0,yes,no_kids,big,blue,traditional,black ,long sleeve,white,short,blankets,6,7,no,51.0,4.0,18.0,3.099262909,101.642129,2.0,Petaling Jaya,Selangor,46675,32.0,37.9,24.0,62.71,0.0,0,,0.0,0.0,,7.6,317.0,,89.0,10.0,795.5,2.9,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-12-09,2015-12-09 13:03:36
26/12/2015,1:11:32,malay,female,moderate,32.0,no,no_kids,small,orange,formal,black,long sleeve,black ,long,clothes,5,9,yes,46.0,0.0,12.0,3.089551714,101.67318,1.0,Kuala Lumpur,Kuala Lumpur,58200,25.1,25.1,24.0,93.49,0.0,0,,0.0,0.0,,2.2,337.0,,89.0,6.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-12-26,2015-12-26 01:11:32
03/01/2016,4:33:59,chinese,male,fat,25.0,no,toddler ,small,blue,formal,yellow,long sleeve,blue  ,short,clothes,6,8,no,41.0,5.0,10.0,3.083651836,101.6736881,3.0,Kuala Lumpur,Kuala Lumpur,58200,26.0,26.0,24.0,88.76,0.0,0,,0.0,0.0,,2.3,331.0,,89.0,6.5,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2016-01-03,2016-01-03 04:33:59
18/12/2015,18:25:06,malay,female,moderate,33.0,yes,baby,small,green,traditional,orange,short_sleeve,blue ,short,blankets,3,8,yes,47.0,1.0,11.0,3.107968865,101.6987751,1.0,Kuala Lumpur,Kuala Lumpur,50614,29.0,32.9,23.1,70.74,0.0,0,,0.0,0.0,,10.3,294.0,,89.0,10.0,63.7,0.2,1,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-12-18,2015-12-18 18:25:06
17/01/2016,15:24:03,malay,female,thin,31.0,no,baby,big,brown,casual,white,short_sleeve,blue  ,short,blankets,5,7,yes,53.0,4.0,13.0,3.122936276,101.6584375,3.0,Kuala Lumpur,Kuala Lumpur,50603,31.1,37.9,25.0,70.17,0.0,0,,0.0,0.0,,16.0,280.0,,89.0,10.0,655.8,2.4,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2016-01-17,2016-01-17 15:24:03
17/12/2015,8:12:46,indian,male,moderate,49.0,yes,no_kids,big,yellow,formal,purple,long sleeve,yellow,short,blankets,6,8,no,20.0,5.0,19.0,3.075874069,101.6407678,1.0,Petaling Jaya,Selangor,46050,24.8,24.8,23.1,90.49,0.0,0,,0.0,0.0,,2.0,70.0,1011.9,99.0,4.5,93.5,0.3,1,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2015-12-17,2015-12-17 08:12:46
19/01/2016,5:58:27,chinese,male,thin,43.0,yes,young,small,yellow,casual,black,long sleeve,red,short,blankets,5,10,yes,36.0,4.0,15.0,3.095535732,101.6998717,1.0,Kuala Lumpur,Kuala Lumpur,57100,26.0,26.0,24.8,93.32,0.0,0,,0.0,0.0,,1.8,351.0,,89.0,6.7,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2016-01-19,2016-01-19 05:58:27
01/02/2016,3:43:37,foreigner ,female,moderate,50.0,yes,baby,small,red,casual,red,short_sleeve,red,long,blankets,6,9,yes,51.0,0.0,21.0,3.078254018,101.6605199,3.0,Kuala Lumpur,Kuala Lumpur,58200,26.1,26.1,23.9,87.52,0.0,0,,0.0,0.0,,5.9,348.0,,89.0,9.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2016-02-01,2016-02-01 03:43:37
10/02/2016,15:38:50,indian,female,moderate,21.0,no,toddler,big,orange,casual,purple,long sleeve,brown,short,clothes,3,9,no,48.0,4.0,19.0,3.106068528,101.6817719,3.0,Kuala Lumpur,Kuala Lumpur,58100,31.9,36.6,23.0,59.45,0.0,0,,0.0,0.0,,14.1,144.0,,89.0,10.0,358.8,1.3,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2016-02-10,2016-02-10 15:38:50
19/02/2016,14:44:45,malay,female,moderate,38.0,no,toddler ,big,purple,casual,pink,long sleeve,blue ,short,clothes,6,10,no,29.0,4.0,10.0,3.106361637,101.6408536,3.0,Petaling Jaya,Selangor,46200,32.1,35.9,22.0,55.31,0.0,0,,0.0,0.0,,7.3,341.0,1011.6,89.0,13.7,671.8,2.4,7,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2016-02-19,2016-02-19 14:44:45
25/02/2016,17:23:18,foreigner ,male,moderate,30.0,yes,baby,big,red,formal,blue,short_sleeve,blue ,long,blankets,4,7,yes,23.0,0.0,20.0,3.122642726,101.7029815,3.0,Kuala Lumpur,Kuala Lumpur,55200,33.5,36.2,20.4,46.02,0.0,0,,0.0,0.0,,6.2,34.0,1010.4,89.0,12.4,294.8,1.1,3,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2016-02-25,2016-02-25 17:23:18
07/01/2016,2:37:47,foreigner ,male,fat,58.0,yes,baby,big,green,casual,black,long sleeve,yellow,short,blankets,6,8,yes,57.0,1.0,18.0,3.084911405,101.649897,3.0,Petaling Jaya,Selangor,46000,26.2,26.2,25.0,93.35,0.0,0,,0.0,0.0,,0.3,24.0,1013.1,89.0,6.4,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2016-01-07,2016-01-07 02:37:47
10/12/2015,8:11:18,indian,female,moderate,39.0,yes,toddler,big,green,formal,brown,short_sleeve,black,short,blankets,6,10,no,25.0,1.0,10.0,3.122478746,101.6911984,3.0,Kuala Lumpur,Kuala Lumpur,50460,25.0,25.0,24.0,94.26,0.0,0,,0.0,0.0,,1.8,320.0,1011.1,89.0,6.5,193.4,0.7,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-12-10,2015-12-10 08:11:18
16/01/2016,21:15:07,chinese,male,thin,26.0,no,toddler ,big,green,traditional,black ,short_sleeve,black,long,clothes,3,9,no,56.0,2.0,11.0,3.124269591,101.7042715,2.0,Kuala Lumpur,Kuala Lumpur,55200,26.3,26.3,24.9,91.85,0.0,0,,0.0,0.0,,1.6,15.0,,89.0,7.4,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2016-01-16,2016-01-16 21:15:07
13/12/2015,9:15:36,chinese,female,moderate,27.0,no,toddler ,small,white,traditional,red,short_sleeve,blue,long,blankets,4,8,no,15.0,1.0,17.0,3.06971959,101.6778423,1.0,Kuala Lumpur,Kuala Lumpur,57000,26.0,26.0,24.0,88.76,0.0,0,,0.0,0.0,,0.6,360.0,,89.0,10.0,171.9,0.6,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-12-13,2015-12-13 09:15:36
27/02/2016,11:27:57,foreigner ,female,fat,60.0,no,young,big,orange,casual,blue,long sleeve,blue,long,clothes,3,9,no,21.0,4.0,7.0,3.123980025,101.6753649,2.0,Kuala Lumpur,Kuala Lumpur,59100,31.1,33.9,21.0,54.98,0.0,0,,0.0,0.0,,12.3,78.0,1015.0,89.0,12.2,837.3,3.0,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2016-02-27,2016-02-27 11:27:57
23/12/2015,21:18:07,indian,male,thin,38.0,no,baby,small,black,casual,red,short_sleeve,yellow,long,clothes,3,10,no,15.0,4.0,18.0,3.106719767,101.67989,1.0,Kuala Lumpur,Kuala Lumpur,58100,29.0,34.5,25.0,79.06,0.0,0,,0.0,0.0,,5.7,298.0,,89.0,10.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-12-23,2015-12-23 21:18:07
26/01/2016,20:50:43,malay,male,fat,18.0,no,young,small,green,formal,grey,long sleeve,grey,long,clothes,3,9,no,50.0,1.0,16.0,3.067253557,101.7032573,1.0,Kuala Lumpur,Kuala Lumpur,57000,29.1,33.0,23.1,69.93,0.0,0,,0.0,0.0,,4.2,107.0,1010.5,89.0,10.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2016-01-26,2016-01-26 20:50:43
17/02/2016,21:13:37,indian,female,thin,22.0,yes,baby,small,yellow,formal,grey,long sleeve,blue_jeans,short,blankets,4,9,yes,13.0,3.0,11.0,3.081852384,101.6424399,3.0,Petaling Jaya,Selangor,46050,28.0,30.7,22.1,70.29,0.0,0,,0.0,0.0,,3.3,255.0,,89.0,10.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2016-02-17,2016-02-17 21:13:37
15/01/2016,9:48:24,malay,female,moderate,18.0,no,no_kids,small,grey,casual,brown,short_sleeve,pink,short,clothes,4,9,no,32.0,0.0,13.0,3.112642156,101.6794437,1.0,Kuala Lumpur,Kuala Lumpur,50614,26.1,26.1,25.0,93.6,0.0,0,,0.0,0.0,,1.6,228.0,,89.0,9.8,207.7,0.7,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2016-01-15,2016-01-15 09:48:24
03/01/2016,15:27:09,malay,male,fat,60.0,no,young,small,brown,casual,pink,long sleeve,brown,short,blankets,3,7,no,35.0,2.0,10.0,3.075803838,101.7097628,1.0,Kuala Lumpur,Kuala Lumpur,57100,31.0,36.8,24.2,67.22,0.0,0,,0.0,0.0,,14.0,218.0,,89.0,10.0,604.0,2.2,6,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2016-01-03,2016-01-03 15:27:09
01/02/2016,13:17:51,indian,male,fat,40.0,no,toddler,big,brown,formal,red,short_sleeve,blue  ,short,blankets,5,8,yes,42.0,1.0,15.0,3.09501675,101.6590856,2.0,Petaling Jaya,Selangor,58000,33.9,39.3,23.1,53.36,0.0,0,,0.0,0.0,,4.0,43.0,,89.0,10.0,766.8,2.8,8,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2016-02-01,2016-02-01 13:17:51
05/12/2015,22:49:38,chinese,female,thin,43.0,no,toddler,small,orange,formal,blue,long sleeve,orange,long,blankets,4,8,yes,12.0,0.0,20.0,3.073868793,101.6776695,2.0,Kuala Lumpur,Kuala Lumpur,58200,26.0,26.0,24.8,93.37,0.0,0,,0.0,0.0,,0.6,37.0,,89.0,8.3,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-12-05,2015-12-05 22:49:38
08/02/2016,22:34:17,malay,female,thin,38.0,yes,young,small,blue,casual,pink,long sleeve,red,long,blankets,5,8,no,44.0,4.0,19.0,3.078464025,101.6507592,3.0,Petaling Jaya,Selangor,46990,28.0,31.1,22.8,73.39,0.0,0,,0.0,0.0,,4.4,184.0,,89.0,10.0,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2016-02-08,2016-02-08 22:34:17
15/02/2016,0:27:09,chinese,female,thin,39.0,yes,young,big,black,traditional,purple,short_sleeve,orange,short,blankets,3,10,no,52.0,2.0,15.0,3.119495016,101.645305,1.0,Kuala Lumpur,Kuala Lumpur,47350,25.1,25.1,24.0,93.85,0.0,0,,0.0,0.0,,0.2,354.0,,89.0,8.1,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2016-02-15,2016-02-15 00:27:09
11/01/2016,5:57:55,foreigner ,female,fat,19.0,no,toddler ,small,yellow,formal,yellow,long sleeve,blue ,long,clothes,4,10,no,34.0,5.0,15.0,3.118449168,101.6454977,2.0,Petaling Jaya,Selangor,47350,25.1,25.1,23.8,92.46,0.0,0,,0.0,0.0,,2.2,316.0,1011.1,88.7,6.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2016-01-11,2016-01-11 05:57:55
13/12/2015,10:57:01,malay,female,moderate,23.0,no,baby,big,grey,casual,green,long sleeve,green,short,blankets,5,9,yes,49.0,1.0,19.0,3.095222084,101.6493242,1.0,Petaling Jaya,Selangor,46990,27.9,32.5,24.9,83.78,0.0,0,,0.0,0.0,,1.8,211.0,,89.0,10.0,245.1,0.9,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2015-12-13,2015-12-13 10:57:01
01/12/2015,23:12:24,indian,male,moderate,58.0,yes,baby,small,white,traditional,orange,long sleeve,yellow,long,blankets,5,7,yes,12.0,5.0,18.0,3.138228208,101.6570269,2.0,Kuala Lumpur,Kuala Lumpur,50490,25.8,25.8,24.7,93.89,0.0,0,,0.0,0.0,,0.2,1.0,1012.6,89.0,6.3,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-12-01,2015-12-01 23:12:24
08/02/2016,17:57:52,indian,female,moderate,50.0,no,no_kids,big,pink,formal,orange,long sleeve,blue,short,clothes,3,8,no,58.0,0.0,17.0,3.09304744,101.6553028,2.0,Petaling Jaya,Selangor,46000,32.7,35.1,20.2,47.85,0.0,0,,0.0,0.0,,9.7,350.0,1008.6,89.0,13.6,247.2,0.9,2,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2016-02-08,2016-02-08 17:57:52
23/12/2015,3:00:53,indian,male,moderate,46.0,no,young,big,purple,traditional,yellow,short_sleeve,blue,long,clothes,4,9,yes,33.0,0.0,21.0,3.106118162,101.7045016,1.0,Kuala Lumpur,Kuala Lumpur,51020,26.8,30.1,25.0,89.68,0.1,100,rain,0.0,0.0,,4.8,332.0,,88.0,8.3,0.0,,0,,"Rain, Partially cloudy",rain,"WMSA,WMKK",2015-12-23,2015-12-23 03:00:53
19/01/2016,9:16:26,indian,female,thin,47.0,no,young,small,purple,traditional,white,short_sleeve,grey,long,blankets,6,9,no,18.0,1.0,15.0,3.101657937,101.6920357,3.0,Kuala Lumpur,Kuala Lumpur,58100,27.1,30.4,24.1,83.69,0.0,0,,0.0,0.0,,8.3,241.0,,89.0,7.7,383.1,1.4,4,,Partially cloudy,partly-cloudy-day,"48647099999,48650099999,WMSA,WMKK",2016-01-19,2016-01-19 09:16:26
04/02/2016,18:40:00,chinese,male,moderate,47.0,yes,no_kids,small,grey,casual,black ,short_sleeve,pink,short,clothes,6,7,no,52.0,2.0,17.0,3.09235001,101.6602202,1.0,Petaling Jaya,Selangor,46000,27.9,32.5,25.0,84.28,0.0,0,,0.0,0.0,,5.6,300.0,,98.9,6.4,46.2,0.2,0,,Overcast,cloudy,"48647099999,48650099999,WMSA,WMKK",2016-02-04,2016-02-04 18:40:00
11/12/2015,0:11:26,chinese,female,thin,18.0,yes,no_kids,big,brown,traditional,green,long sleeve,grey,short,blankets,3,8,yes,58.0,4.0,7.0,3.073679557,101.7077977,2.0,Kuala Lumpur,Kuala Lumpur,57100,26.0,26.0,25.0,94.23,0.0,0,,0.0,0.0,,0.0,0.0,,89.0,8.2,0.0,,0,,Partially cloudy,partly-cloudy-night,"48647099999,48650099999,WMSA,WMKK",2015-12-11,2015-12-11 00:11:26
